WIND,IND,RAIN,IND.1,T.MAX,IND.2,T.MIN
2.25,0,0,0,19.2,0,13
4.54,0,0,0,19,0,8.6
2.13,0,0,0,21.4,0,9.4
3.04,0,0,0,20.2,0,7.8
5.96,0,0,0,17.6,0,9.6
2.96,0,0,0,18,0,11
2.37,0,0,0,20.5,0,6.7
3.63,0,0,0,19.7,2,9.5
2.58,0,0,0,21,0,8
2.42,0,0,0,21,0,9
2.71,0,0,0,20,0,8.2
6.13,0,0,0,20.5,0,12.6
7.04,0,0,0,18.7,0,13.3
7.87,0,0,0,21.5,0,10.2
8.83,0,0,0,19,0,10
7.38,0,0,0,19.6,0,11.1
2.83,0,0,0,19.9,0,8.5
5.29,0,0,0,23.1,0,9.4
5.96,0,15,0,20,0,10
13.33,0,7.8,0,19.8,0,13.4
10.37,0,7.1,0,19,0,13.2
6.46,0,4.7,0,17.8,0,8.8
4.88,0,9.8,0,16.4,0,7
7.41,0,3.1,0,18.7,0,9.8
9.33,0,20.3,0,18.4,0,6.6
10.46,0,4.3,0,19.8,0,9.5
10,0,0,0,22.6,0,13.5
6.38,0,0,0,22.3,0,15.3
6.08,0,2,0,23.5,0,13
4.46,0,0,0,20,0,13.8
8.46,0,0,0,18,0,9.8
7.25,0,0,0,18.5,0,14.3
7.46,0,0,0,16.3,0,13.1
6.25,0,0,0,18.6,0,10
5.13,0,0,0,16.4,0,10
6,0,0,0,16.6,0,13
8.54,0,2.1,0,18.5,0,7.4
8.42,0,0.2,0,18,0,6.6
4,0,3.2,0,17,0,7.7
6.42,0,0.2,0,18.2,0,10
7.38,0,2.9,0,16.8,0,8
5.5,0,1.9,0,19,0,10.4
10.41,0,0.9,0,21.5,0,11.5
5.75,4,0,0,19.2,0,6.4
7.38,0,10.6,0,17.6,0,5.2
10.13,0,11.8,0,17.5,0,14.2
13.42,0,5.1,0,20,0,14
4.92,0,0,0,23,0,14.2
3.46,0,0.1,0,18.5,0,10.5
2.46,0,3.7,0,18.5,0,8.5
1.42,0,1,0,15.6,0,10.8
11.04,0,0.4,0,15.4,0,10.8
14.96,0,0,0,15,0,12
10.79,0,0,0,16,0,7.5
4.17,0,0,0,16.1,0,8.3
5.13,0,1.2,0,18.8,0,7.5
13.29,0,19.1,0,15.3,0,12.5
18.75,0,11.9,0,14.6,0,11.6
13.59,0,0.1,0,15,0,11.1
8.29,0,5.7,0,18.5,0,11.1
14.37,0,1.9,0,17.6,0,10.5
8.96,0,0.9,0,16.4,0,10.5
8,0,4.6,0,16.9,0,9.9
9.67,0,1.5,0,16.9,0,9.1
16.92,0,4.6,0,15.8,0,11.5
17.33,0,8,4,NA,4,NA
13.54,0,0.5,4,NA,4,NA
12.83,0,0.4,0,15.6,0,10
17.33,0,4.1,0,16.7,0,12.5
14,0,0.1,0,18.1,0,13.8
5.46,0,0,0,20,0,15
4.79,0,0,0,15.5,0,9.5
2.04,0,0,0,18.4,0,12.3
4.46,0,0,0,15.4,0,9.5
1.75,0,0,0,15.5,0,5.7
3.21,0,3.3,0,14.8,0,4.7
8.17,0,3.4,0,17.2,0,8.3
12.58,0,0,0,17.4,0,11.4
14.42,0,1.5,0,19.4,0,13.1
20.41,0,2,0,16,0,11.5
16.46,0,1.1,0,15.5,0,10.9
9.71,0,1,0,14.5,0,8
11.08,0,1,0,13.6,0,7.4
12.08,0,0.3,0,13.2,0,6.4
7.62,0,3.4,0,13.6,0,9
15.59,0,0.6,0,15.5,0,10.5
13.88,0,9.6,0,16.5,0,11.4
7.5,0,0,0,16.8,0,13.2
3.04,0,0,0,15.2,0,7.7
1.21,0,0,0,14.6,0,9.8
8.96,0,0,0,15.6,0,4
6.04,0,0,0,13,0,12
1.13,0,0,0,12.6,0,7.6
3.54,0,0.3,0,15.6,0,8.9
4.63,0,1.7,0,15.3,0,10
9.29,0,0.7,0,16.5,0,11.4
9.04,0,0.2,0,15.1,0,9.1
6.42,0,9.9,0,16.7,0,10.5
3.25,0,9.4,0,13.5,0,11
8.92,0,28,0,13.9,0,8.5
20.33,0,1.1,0,7.7,0,6.9
9.59,0,0,0,7.4,0,1.3
6.38,0,0,0,9.9,1,-1.1
15.12,0,0,0,10.6,0,0.8
16.75,4,0,0,9.4,0,7.7
17.67,4,0,0,10,0,7.5
9.71,0,4.3,0,8.2,0,7.8
9.87,0,2.7,0,10.8,1,-1.4
17.96,0,0.6,0,11.4,0,6.4
7.38,0,1.2,0,13.2,0,2.4
17.75,0,0,0,13,0,9
16.33,0,0,0,9.7,0,9.4
14.12,0,0,0,9.8,0,8.2
12.58,0,0,0,8.6,0,5.6
4.04,0,0,0,7.7,0,3.3
3.83,0,0,0,8.1,1,-2.5
1.54,0,0,0,7.5,0,2.4
9.08,0,2.2,0,10.6,0,2.4
11.96,0,0.4,0,15.4,0,7.3
10.88,0,5,0,14.5,0,10
10.08,0,4.9,0,13,0,10.3
12.38,0,1,0,11.8,0,9.4
11.83,0,0.2,0,14.3,0,6
14.09,0,0,0,15,0,6
4.04,0,3.1,0,10.6,0,7.6
5.5,0,13.9,0,11.5,0,6.9
5.09,0,0.4,0,11.7,0,9.5
10.92,0,0.3,0,10.1,0,9.9
8.67,0,3,0,9.4,0,6.2
12.42,0,0.8,0,12,0,5.8
10.04,0,0.1,0,12.2,0,9.2
11.63,0,3.2,0,13,0,10.8
1.63,0,3.6,0,11,0,7.5
8.29,0,0,0,12,0,5
8.96,0,0,0,9.2,0,8
6.46,0,0,0,7.8,0,6.8
5.83,0,0.6,0,7.8,0,6.4
10.63,0,6,0,6.8,0,6.1
6.71,0,0,0,5.9,0,5.2
2.29,0,0,0,6.4,0,0.6
7.5,0,1.2,0,10.8,0,0.7
12.04,0,0,0,9.6,0,6.2
1.96,0,3.1,0,8,1,-2.5
10.29,0,0.1,0,5,1,-1
4.5,0,23.8,0,6.2,1,-1.2
20.88,0,11.8,0,6.8,1,-1
17.37,0,4.7,0,6.4,0,5
6.87,0,2.3,0,10.6,0,1
7.5,0,0.6,0,10.8,0,1.4
9.42,0,3.4,0,12.4,1,-1.8
24.62,0,1.8,0,11,0,4.8
9.25,0,1.9,0,10,0,4.5
9.42,0,40.7,0,6.5,0,3.5
9.59,0,0,0,6.5,0,3.2
7.83,4,0,0,2.8,1,-0.6
9.87,0,0,0,3.5,1,-1
10.46,0,0,0,2.5,1,-1
10.83,0,0,0,4.2,1,-2
7.58,0,0.5,0,4.9,1,-1.1
6.83,0,0,0,5.9,1,-1
8.5,0,0,0,6.6,1,-0.9
7.75,0,0.2,0,8.5,0,4.4
7.96,0,0,0,7.9,0,4
11.25,0,0.2,0,8.4,0,4.5
7.67,0,0,0,4.1,1,-0.6
10.63,0,10.8,0,4.6,1,-6
13.46,0,13.8,0,6.6,0,0
8.38,4,0,0,6.8,0,4
14.92,0,1.8,0,8.5,0,0
12.04,0,1,0,7.4,0,5
4.42,0,5,0,7.8,1,-0.5
10.29,0,7.4,0,8.4,0,2.5
3,0,3.7,0,8,0,7.3
6,0,0.3,0,6,0,5.4
4.12,0,8.7,0,7,1,-0.8
17.29,0,7.8,0,5.4,1,-0.8
14.04,0,13.5,0,7.6,1,-2.5
17.12,0,0.2,0,7.5,0,1.2
8.42,0,5.5,0,7.7,0,2
12.54,0,7.9,0,12.9,1,-0.5
5.04,0,8.3,0,13.4,0,7.5
3.42,0,0,0,9.8,0,9
3.42,0,0.1,0,11.9,0,6.7
8.92,0,0,0,13.9,0,8.1
14.09,0,0,0,11.8,0,8.7
12.33,0,0.9,0,10.6,0,9.6
12.46,4,0,0,10.4,0,7
5.13,0,0.7,0,7.4,0,5.5
9.92,0,0.2,0,9.2,0,4.1
19.55,0,0.4,0,9.5,0,5.4
12.29,4,0,0,6.8,0,2
15.29,0,3.7,0,5.8,0,1.4
11.5,0,1.7,0,1.5,1,-1
8.92,0,0.2,0,2.9,1,-1
6.75,0,0,0,8.3,1,-0.5
10.79,0,5.5,0,8.9,0,0.6
17.5,0,2,0,5.5,0,2.2
16.08,0,0,0,0,1,-0.5
11.71,0,0,0,2.5,1,-5
9.67,0,0,0,3.2,1,-4
8.67,0,0.9,0,8.9,1,-3.5
17.58,0,1.3,0,9,0,2.4
12.17,0,2.6,0,6.1,0,0.9
8.08,0,2.5,0,3.2,1,-1.5
7.08,0,0.3,0,2.8,1,-4.3
6.34,0,1.2,0,3,1,-7.4
4.58,0,0,0,1.8,1,-6
4.08,0,0,0,2.5,1,-9
10.88,0,0.1,0,3,1,-7
27.71,0,0.2,0,3.2,1,-5.2
21.67,0,7.5,0,3,0,1.4
14.29,0,8.4,0,4.2,0,1
17.21,0,12,0,7.2,0,2.2
8.25,0,2.5,0,7.4,0,4
5.91,0,0.6,0,5.3,0,4.8
1.08,0,0.2,0,6.2,0,4.5
4.92,0,0,0,5.2,0,3.9
6.38,0,0.1,0,4.2,0,2.8
12.46,0,0,0,5.2,0,2.2
8.67,0,0,0,5.5,0,3
7.62,0,0,0,4.7,0,3.5
6.83,0,0,0,6.6,0,0.8
11.21,0,0,0,6.3,1,-1.4
7.17,0,0,0,7,0,2.4
2.62,0,0,0,8.4,1,-4.7
1.08,4,0,0,8.3,1,-4
7.96,0,0,0,9.8,1,-3.3
9,4,0,0,6.4,1,-1.6
3.92,0,0.8,0,6.4,0,4.5
8.5,0,7.5,0,6.8,0,3.8
11.58,0,6.5,0,6,0,3.5
15.34,0,0,0,5.4,0,3.1
5.33,0,0,0,6.5,0,2.9
5.75,0,0,0,7.6,0,3.9
16.17,0,6.3,0,4.5,0,4
15,0,17.6,0,4.5,0,2.1
14.67,0,10,0,5.5,0,3.2
7.33,0,0.6,0,7.7,0,3.6
4.08,0,0.9,0,10.7,0,4.4
9.5,0,0,0,8.5,0,4.5
14.92,0,0,0,6.8,0,3.2
9.75,0,0,0,3.4,0,1.8
7.04,4,0,0,6.3,0,0.5
6.5,0,0,0,7.6,0,0
5.37,0,0,0,6.4,1,-2.2
5.33,4,0,0,5,0,2.4
10.54,0,0,0,9.5,1,-3.5
13.17,0,3.9,0,12,0,4.8
14.54,0,2.1,0,12,0,8.7
18.5,0,0.8,0,11.8,0,7.6
9.42,4,0,0,9.5,0,1.2
5.46,0,0,0,9.6,1,-2
4.96,0,0,0,11.2,0,1.8
3.42,0,0,0,12.6,1,-2
7.87,0,0,0,10.8,1,-0.8
13.75,0,0,0,11,0,5
6.38,0,0,0,12.5,0,3.8
5.04,0,0.2,0,18.6,0,1.5
14.37,0,1.6,0,13,0,8
9.59,0,14,0,15.6,0,9
17.62,0,3.5,0,15.7,0,6
19.04,0,1,0,10.5,0,3
9.96,0,2.1,0,11.5,0,2.5
14.5,0,2.9,0,14.7,0,4.2
17.16,0,0,0,12.1,0,8.6
9.87,0,0,0,12.5,0,4
3.71,0,0,0,10.6,0,3.1
8.67,0,0,0,12.1,0,2
6.92,0,0,0,9.2,0,6.7
7.41,0,2,0,11.1,0,1.2
12.83,0,14.5,0,8.6,0,5.5
12.71,0,0,0,8.5,0,3.4
8.67,0,8.5,0,14.4,0,4.8
9.25,0,2,0,13.8,0,7.4
14.29,0,0.6,0,14.8,0,7.8
4.17,0,6.7,0,13.5,0,5.8
10.25,0,1,0,10.4,0,4.5
6.17,0,0,0,10.4,0,2.3
4.71,0,0,0,10.3,0,2
3.33,0,0,0,12.1,0,4.5
4.08,0,0,0,11,0,4.5
11.38,0,14,0,10,0,7.4
5.71,0,4.2,0,11.8,0,6.8
4.08,0,0,0,12.8,2,7.5
2.83,0,7.8,0,13.6,0,7.7
2.04,0,2.3,0,9,0,7.4
4.71,0,8.4,4,NA,4,NA
6.87,0,3,0,16.2,0,5.7
9.42,0,6,0,15.7,0,8
8.58,0,5.3,0,19.6,0,9.1
2.29,0,2.5,4,NA,4,NA
5.66,4,0,4,NA,4,NA
5.46,0,6.5,4,NA,4,NA
7.54,0,3.9,0,17.4,0,9.8
4.21,0,2.3,0,14.4,0,7
10.29,0,0.6,0,16.8,0,7
6.71,0,0.8,0,16,0,8
12.46,0,0,0,13.2,0,4.5
3.92,0,0,0,11.6,0,2.1
1.96,0,1.5,0,12.8,0,6.5
4.17,0,0,0,16.5,0,9
3.25,0,0.4,0,14,0,5.6
7.96,0,4.8,0,15.2,0,9.4
9.96,0,1.4,0,15.9,0,10.1
7.12,0,18,0,16,0,9.8
5.17,0,4.2,0,14,0,6.8
7.62,0,0.4,4,NA,4,NA
6.79,0,3,0,15.4,0,8.6
8.29,0,8.4,0,12.5,0,8.7
8.42,0,0.9,4,NA,4,NA
6.63,4,0,0,16.5,0,6.6
4.71,0,0.1,0,16.5,0,4.8
9.62,0,0.7,0,16.8,0,9
8.58,0,2.8,0,17.4,0,12.2
3.42,0,0,0,13.6,0,6
2.96,0,0,0,13.8,0,3.2
0.21,0,0,0,16,0,3
4.42,0,0,0,16.3,0,8.5
2.88,0,0,0,18.4,0,7.1
3.75,0,0,0,18.6,0,8.2
6.5,0,0,0,19.8,0,11
3.29,0,0,0,19.5,0,8.2
2.92,0,0,0,20.8,0,8.6
3.79,0,0,0,19.8,0,11.4
4.63,0,0,0,17.5,0,13
10.46,0,4.5,0,17.5,0,12.8
10.37,0,5.4,0,17.9,0,11.7
11.29,0,0.3,0,18.5,0,11.3
8.29,0,6.2,0,16.9,0,10.6
13.42,0,12.9,0,15.9,0,10.5
11.04,4,0,0,16.1,0,10.4
9.38,0,1,0,16.9,0,6
4.17,0,24.2,0,15.7,0,9.9
3.63,0,1.5,0,14.8,0,7.6
7,4,0,0,19.6,0,7.6
5.71,0,1.3,0,21.2,0,8.2
9.83,0,3.5,0,21.2,0,12.9
9.54,0,0,0,18.4,0,8.4
5.37,0,0,0,18,0,8.4
5.96,0,0,0,20,0,11.2
6.25,4,0,0,21,0,11.5
7.92,0,0,0,21.4,0,16.2
6,0,0.1,0,19.6,0,14
4.21,0,0,0,18.8,0,8.5
12.96,0,0,0,19.2,0,10.2
9.17,0,0,0,17,0,10
7.08,0,0.5,0,17.3,0,10
12.21,0,3.1,0,16.8,0,8
8.17,0,0.6,0,17.5,0,7.9
7.62,0,0,0,18.6,0,7.9
12.38,0,0,0,24.4,0,12.6
13.92,0,0,0,23.3,0,14.4
8.92,0,0,0,22,0,14.4
6.67,0,0,0,20.1,0,13.6
2.42,0,0,0,23,0,13.8
3.71,0,0,0,22.2,0,11.8
9,0,0,0,21.6,0,15.4
7.87,0,0,0,18.8,0,10.6
12.25,0,1,0,19.6,0,12.5
16.25,4,0,0,23.3,0,12.5
9.59,0,0,0,21.4,0,17
8,0,0,0,26,0,16
10.71,0,0.6,0,23,0,18
3.5,0,0.3,0,20.5,0,14
2.71,0,0,0,19.6,0,12
7.96,0,23.8,0,22.5,0,9.8
1.5,0,1,0,19.8,0,13.5
4.71,0,0,0,20.3,0,10.8
3.42,0,4.7,0,16.3,0,13.5
8.42,0,0,0,18.7,0,8.4
7.21,0,0,0,20.3,0,8
7.04,0,0,0,21.4,0,13.5
2.5,0,6.8,0,19.2,0,13.8
6.63,0,0,0,19.8,0,12.7
8,0,0,0,19.8,0,6.5
9.59,4,0,0,22.4,0,8.4
7.12,4,0,0,20.5,0,7.8
5.63,4,0,0,19.5,0,4.2
8.21,0,0,0,22.6,0,8.5
5.58,0,2,0,25,0,12
1.54,4,0,0,21.2,0,9.8
5.5,0,0,0,20,0,7
6.17,0,2.2,0,19.7,0,10.2
7.21,0,11.1,0,15.9,0,7.2
2.79,0,0,0,17.5,0,9
2.42,0,0,0,17.5,0,8.5
0.71,0,0,0,19.2,0,8
3.5,0,0,0,19.8,0,9.2
3.96,0,0,0,22.5,0,5.5
4.92,0,0,0,22,0,11.9
10.08,0,0.1,0,19.7,0,8.3
13.59,0,5.8,0,18,0,6.5
10.21,0,0,0,19.2,0,6.4
10.79,0,2.7,0,15.9,0,4.6
9.54,0,0,0,18.1,0,4.7
7.87,0,4.9,0,16.1,0,2.5
12.17,0,1.2,0,18.2,0,7
15.79,0,0,0,19,0,8
13,0,0,0,18.6,0,7.4
8.92,0,2,0,16.1,0,8.1
5.91,0,0,0,19.5,0,3.1
5.21,0,0,0,19.6,0,4
4.12,0,0,0,16.8,0,8.2
6.34,0,0,0,15,0,2.6
2.08,0,0,0,18.2,0,4
3.83,0,0,0,17.8,0,2.2
3.5,4,0,0,16.8,0,5.2
4.92,0,0,0,17.5,0,8.8
2.17,0,0,0,16,0,8.3
2.42,0,0,0,18,0,2.7
4,0,0,0,18.5,0,9
10.04,0,27.9,0,20.5,0,4.5
5.25,0,7.1,0,16,0,7.4
6.83,0,0.1,0,15,0,6.7
1.92,0,0,0,18,0,0.1
3.25,0,0,0,16.5,0,4.9
9.21,0,1.5,0,14.5,0,5.4
6.92,0,0.8,0,15.4,0,8.2
7.71,0,0.2,0,14.8,0,8.6
3.75,0,0.8,0,16.4,0,8.4
3.79,0,0,0,19,0,5.8
3.54,0,0,0,17.6,0,2.8
10.5,0,2.7,0,18,0,2.6
16.17,0,1,0,21.2,0,9.6
7.38,0,0.4,0,17.7,0,3.2
10.37,0,0,0,21.4,0,2.5
10.13,0,0,0,19,0,10.5
9.96,0,0,0,17.4,0,1.2
17.12,0,2,0,17.2,0,7
6.46,0,0,0,15.5,0,2.3
16.92,0,1.1,0,16.5,0,4
5.75,0,0,0,14,1,-3
11.38,0,0.1,0,14.1,0,2.3
7.33,0,0.6,0,15.4,4,NA
16.42,0,1.8,0,17.8,4,NA
7.38,0,0,0,16.1,4,NA
8.08,0,0,0,18.5,4,NA
7.25,0,0.4,0,17.5,4,NA
8.04,0,0.7,0,17.4,4,NA
10.79,0,0.2,0,17.4,4,NA
14,4,0,0,21.2,4,NA
4.25,4,0,0,20.2,4,NA
1.17,4,0,0,20.5,4,NA
3.58,4,0,0,17.8,4,NA
10.63,0,0.2,0,16.2,4,NA
11.92,0,3.8,0,18.6,4,NA
11.5,0,0,2,16.9,4,NA
16.13,4,0,0,18.3,4,NA
9.87,0,0,0,18,4,NA
14.37,0,0,0,16.6,4,NA
4.33,0,0,0,16.6,4,NA
1.04,0,0.1,0,16.5,4,NA
1.38,0,0,0,12.6,4,NA
1.5,0,0,0,14.7,4,NA
3.33,0,0.6,0,16.1,4,NA
13.88,0,1.3,0,16.1,4,NA
13.42,0,1.7,2,15,4,NA
12.54,0,0.3,0,15.9,0,8.5
9.29,4,0,0,16.4,0,14.3
4.04,4,0,0,15.5,0,12.4
8.25,0,0.1,0,16,0,12.5
7.46,0,0,0,11.8,0,3.5
11.58,4,0,0,13.2,0,5
8.25,4,0,0,12.4,0,7.4
13.37,4,0,0,15.6,0,8.2
19.41,0,10,0,17.5,0,12
4.75,0,20.5,0,9.5,0,9
10,0,0.1,0,7.4,0,2.6
9.67,0,0,0,10,1,-0.2
2.88,0,0,0,12.8,0,0.5
11.29,0,1.2,0,10,1,-1.5
18.16,0,3,0,8.4,1,-0.6
10.71,0,4.6,0,7,0,4.4
12.87,0,3.8,0,8.8,0,2.6
5.79,0,15,0,6,0,5.5
7.04,0,0,0,5.5,0,0
5.41,0,0,0,6.3,0,0.4
4.29,0,1.2,0,3.6,1,-2.6
9.79,0,0.7,0,6.6,1,-1
11.96,0,0.8,0,6.5,1,-0.1
10.25,4,0,0,8.8,1,-0.8
16.25,4,0,0,12.6,0,0
19.25,0,0.8,0,12.2,0,8.5
11.96,0,0.2,0,9,0,4.4
2.96,0,15.4,0,7,0,3
2.58,0,0,0,8.4,1,-0.4
14.96,0,0,0,8.4,0,1.8
8.92,0,1.1,0,6.2,1,-0.1
9.5,0,0,0,6,1,-0.5
8.21,0,0.3,0,6,1,-2.6
13.17,0,0.5,0,8,1,-1
12.38,0,0,0,2.5,1,-0.6
9.5,0,0.1,0,3.8,1,-2.5
7.71,0,1.4,0,8,1,-0.5
8.96,0,0,0,8.9,0,3.6
12.87,0,5.9,0,10.9,0,6
12.21,0,0.7,0,8.8,0,8
7.21,0,0,0,4.1,1,-0.1
8,0,0.9,0,8.7,1,-1.1
11.04,0,0.2,0,10.2,0,0.2
15.54,0,0.2,0,11.5,0,2.5
7.25,4,0,0,10.6,0,9
5.5,4,0,0,9.6,0,6
7.5,0,1.5,0,10.5,0,5.8
5.66,0,0.3,0,5.1,1,-0.7
2.88,0,0.1,0,4.8,1,-4.5
11.34,0,4.4,0,9,1,-5.8
14.92,4,0,0,8.5,0,4.8
12.92,0,0,0,5,0,1.9
7.12,0,5.2,0,5.8,1,-3
17.67,0,7.1,0,5.5,1,-3
10.13,0,7.6,0,6.3,0,1.5
11.79,0,0,0,9.8,0,2.8
8.75,0,11.1,0,12.3,0,0.6
14.46,0,4.6,0,14.2,0,1
13.33,0,0.9,0,9.4,0,5.1
10.5,0,0.2,0,10.9,0,5.1
4.96,0,0,0,7.5,0,5.2
6.21,0,2.3,0,5.3,0,0.5
5.25,0,0,0,3.3,1,-0.9
3.04,0,0,0,4.8,1,-1.4
9.71,4,0,0,5.6,1,-4.5
14.29,4,0,0,4.8,0,1.5
16.79,4,0,0,5.5,0,0.5
14.58,4,0,0,4,0,3
9,0,0.3,0,5.6,0,1
8.58,0,0.3,0,6.8,0,1.2
5.13,0,2,0,1.1,1,-1.5
8.92,0,0.1,0,0.8,1,-6
12.33,0,0.5,0,2.5,1,-6.1
10.34,0,0,0,2.2,1,-3.2
8.58,0,0.3,0,4.6,1,-8
19.08,0,3.1,0,8,1,-8
13.54,0,6.4,0,8.8,0,2.4
4.63,0,2.7,0,8.8,0,4.4
5.5,0,7.8,0,7.5,0,2.4
6.13,0,3.3,0,7,0,5.5
11.29,0,8.7,0,9.3,1,-2.8
9.62,0,1.1,0,9.2,0,5.9
6,0,1,0,8.2,0,5.6
3.83,0,1.3,0,7.5,0,4.9
16.54,0,6,0,11.3,0,4.6
12.87,0,0.1,0,12,0,6
16.79,0,1.3,0,10.6,0,3
9.96,0,0.6,0,12.2,0,6.5
13.33,0,0.5,0,12.7,0,7
8.54,0,4.1,0,12.8,0,4.5
11.29,0,0.4,0,8.5,0,5.4
11.08,0,2.6,0,9.8,0,2.5
2.25,0,0.3,0,12,0,2.8
7.04,0,0.1,0,8.6,0,2.5
5.17,0,0.2,0,7.5,1,-1.2
13.75,0,0,0,8,1,-1.5
10.83,0,1,0,7.1,0,5.7
5.66,0,0,0,6.3,0,5.6
17.54,0,1.5,0,10.4,0,5.1
18.25,0,3,0,11.2,0,5
13.96,0,3.4,0,8,0,5.5
14.29,0,7.3,0,8.4,0,3
5.63,0,0,0,4.3,0,0.6
5.33,0,0,0,6.4,1,-2.3
7.17,0,0.6,0,5.7,1,-3.3
17.54,0,0,0,6.8,1,-2
15.5,0,3.2,0,6.5,0,2.6
17,0,2.6,0,4.5,0,1.2
10.83,0,0.1,0,6.2,0,0.8
6.5,0,0.2,0,5.4,1,-2.4
10.13,0,1.1,0,4,0,0.2
8.75,0,1.6,0,3.8,1,-4
5.91,0,0.4,0,3.8,1,-2.2
5.41,0,0.2,0,2.8,1,-1.2
7.67,0,9.2,0,4,1,-0.7
15.79,1,0.8,0,5.7,0,0.5
13.5,0,2.8,0,8.5,0,0.9
16.54,0,3.5,0,11.6,0,2.6
17.04,0,6,0,10.8,0,1.8
21.96,0,6.8,0,11.5,0,2.9
16.88,0,3.4,0,8.5,0,6.6
15.29,0,0.1,0,8.9,0,2.4
15.29,0,1.8,0,7.6,0,1.6
10.88,0,0,0,7.3,0,1
4.33,0,0,0,7.3,1,-0.4
7.67,0,1.3,0,5.9,1,-3.4
6.42,0,0,0,6.1,0,2.4
14.62,0,0.9,0,10.5,1,-1.4
10.63,0,0.2,0,5.8,0,3.4
10.25,0,3.9,0,6.2,1,-2
13.62,0,0,0,5.5,1,-0.3
8.83,4,0,0,3.8,1,-1.9
8.5,4,0,0,7,1,-0.8
10.29,4,0,0,4.8,1,-1.8
11.21,0,1.3,0,6.8,0,1
7.25,0,0.9,0,6.6,0,1.4
10.08,0,7.4,0,6.2,1,-1
16.88,0,5.8,0,7.5,0,1
14.37,0,2.3,0,5.6,0,1.5
16.75,0,0,0,6,0,2.4
7.29,0,0,0,8.4,0,2.1
8.33,0,0,0,10.2,0,3
14.92,0,0.5,0,11.5,0,4.7
22.04,0,0.1,0,14,0,5
19.7,0,0.4,0,8.5,0,2
12.25,0,0.3,0,10.5,0,1.5
15.29,0,0,0,14.6,0,5.4
7.38,0,6.8,0,9.3,0,7.4
5.25,0,0.3,0,10.5,1,-1
11.34,0,1.3,0,8.8,0,4.4
8.17,4,0,0,6.8,0,2.8
4.25,0,0.2,0,9.8,1,-3
11.58,0,0.2,0,9.8,1,-0.4
11.92,0,0,0,7.5,1,-0.9
13.46,4,0,0,12.1,0,3.2
16.38,0,1.3,0,11.8,0,5.4
19,0,2,0,10.7,0,5.5
15.16,0,0.2,0,8.8,0,3.2
13.08,0,0.2,0,6.8,1,-2
10.83,0,0,0,9.7,1,-0.6
12.04,0,0,0,10.7,0,2.4
11.34,0,0.5,0,12.3,0,3.1
14.25,0,2.5,0,11,0,4.5
14.42,0,0,0,8.8,0,3.1
8,0,0.5,0,8.5,1,-0.5
7.46,0,0.5,0,8.2,0,0.1
8.92,0,0,0,8.9,0,0.4
6.25,0,8.6,0,8.4,0,1.4
3.96,0,11.7,0,6.9,0,2.2
14.58,0,15.6,0,5.8,0,3.4
4.96,4,0,0,10.4,1,-0.2
5.66,0,4,0,13.8,0,4
9.71,0,5,0,16.4,0,7.8
13.17,0,0.1,0,15,0,11.4
11.75,0,2,0,17.2,0,11.2
11,0,3,0,14,0,6.8
11.08,0,1.1,0,11.4,0,2
15.41,0,2.5,0,11.4,0,2.1
14.58,0,7.6,0,13.8,0,4
19.55,0,3.2,0,14.5,0,8
16.21,4,0,0,12.4,0,8.5
6.92,0,15.7,0,12.5,0,0.9
19.41,0,0.1,0,10.5,0,5
12.12,0,0,0,10.8,0,2
7.33,0,0.5,0,10.2,0,0
13.83,0,1.6,0,11.1,0,2.9
9.04,0,1.1,0,13.2,0,3
8.29,0,0,0,16.3,0,6.5
12.75,0,0,0,18,0,10.3
16.66,0,0,0,19.8,0,10.4
9.71,0,0,0,16.5,0,10.1
9.25,4,0,0,15.4,0,10
6.79,0,0,0,15.8,0,9.8
3.37,0,8.1,0,12.2,0,9
5.91,0,0.6,0,14.2,0,8.1
7.92,4,0,0,17.5,0,9.5
12.5,0,0,0,11.4,0,8.2
10.21,0,0.7,0,12.8,0,9.2
5.75,0,0,0,13.8,0,9
7.25,0,0,0,17.5,0,8.4
2.54,0,0,0,17.5,0,5.4
3.25,0,0,0,17,0,5.9
3.83,0,0,0,16.4,0,8.4
7.17,0,0,0,15.4,0,8.1
2.79,0,0,0,16.6,0,9.3
8.54,0,0.5,0,18.8,0,12.4
12.04,0,0,0,16,0,9.4
15.83,0,0.6,0,18,0,8.7
17.37,0,0.2,0,14.8,0,8.5
8.87,0,0,0,17.1,0,7.9
8.75,0,0,0,18.4,0,9.2
10.08,0,2.2,0,17.9,0,10.9
14.17,0,0,0,17.6,0,10
13.37,0,0,0,19.5,0,10.6
6.46,0,0,0,20,0,10.3
5.33,0,0,0,15.6,0,10.5
6.04,0,0,0,16.6,0,8.5
10.58,0,0,0,16.6,0,9.4
13.37,0,0,0,21,0,12
4.12,0,0.5,0,17.2,0,11.4
6.5,0,0,0,19.6,0,12.2
6.75,0,0,0,23.6,0,11.9
11.08,0,0,0,19.4,0,11.2
8.33,0,0,0,18.5,0,10.4
5.91,0,0,0,19,0,9.8
5.04,0,0,0,21.5,0,10.4
3.42,0,0,0,21.5,0,11.8
1.46,0,0,0,23.5,0,11.5
1.63,0,0,0,25.3,0,11.4
2.42,0,0,0,22.5,0,13.6
2.25,0,0,0,18.2,0,13.5
3.13,0,0,0,20.9,0,13.1
5.21,0,0,0,19.4,0,13
1.75,0,0,0,22.4,0,8.6
